20212403,-1,-1,-1,-1,-1
20211545,-1,-1,-1,-1,-1
20211561,-1,-1,-1,-1,-1
20224492,-1,-1,-1,-1,-1
20227657,-1,-1,-1,-1,-1
20227551,-1,-1,-1,-1,-1
20228527,-1,-1,-1,-1,-1
20227678,-1,-1,-1,-1,-1
20225870,-1,-1,-1,-1,-1
20211543,-1,-1,-1,-1,-1
20214823,-1,-1,-1,-1,-1
20228523,-1,-1,-1,-1,-1
20228531,-1,-1,-1,-1,-1
20228190,-1,-1,-1,-1,-1
20223740,-1,-1,-1,-1,-1
20212267,-1,-1,-1,-1,-1
20228418,-1,-1,-1,-1,-1
20217433,-1,-1,-1,-1,-1
20228515,-1,-1,-1,-1,-1
20228340,-1,-1,-1,-1,-1
20228351,0.0,0.0,0.0,1.0,0.0
20228508,-1,-1,-1,-1,-1
20227101,0.0,0.0,1.0,0.0,0.0
20226254,0.02,0.37,0.38,0.19,0.04
20228514,-1,-1,-1,-1,-1
20228507,-1,-1,-1,-1,-1
20228506,-1,-1,-1,-1,-1
20228513,-1,-1,-1,-1,-1
20228505,-1,-1,-1,-1,-1
20228504,-1,-1,-1,-1,-1
20228503,-1,-1,-1,-1,-1
20228512,-1,-1,-1,-1,-1
20228511,-1,-1,-1,-1,-1
20228502,-1,-1,-1,-1,-1
20228501,-1,-1,-1,-1,-1
20228421,-1,-1,-1,-1,-1
20227412,-1,-1,-1,-1,-1
20228467,0.05,0.21,0.37,0.29,0.08
20212376,-1,-1,-1,-1,-1
20212507,-1,-1,-1,-1,-1
20201024,-1,-1,-1,-1,-1
20228365,-1,-1,-1,-1,-1
20227791,-1,-1,-1,-1,-1
20225314,-1,-1,-1,-1,-1
20226572,-1,-1,-1,-1,-1
20226426,-1,-1,-1,-1,-1
20210848,-1,-1,-1,-1,-1
20216645,-1,-1,-1,-1,-1
20211570,-1,-1,-1,-1,-1
20227925,-1,-1,-1,-1,-1
20228308,-1,-1,-1,-1,-1
20228230,-1,-1,-1,-1,-1
20227885,-1,-1,-1,-1,-1
20227751,0.06,0.28,0.38,0.22,0.06
20228492,-1,-1,-1,-1,-1
20228491,-1,-1,-1,-1,-1
20228461,-1,-1,-1,-1,-1
20228490,-1,-1,-1,-1,-1
20228126,-1,-1,-1,-1,-1
20210364,-1,-1,-1,-1,-1
20198461,0.02,0.27,0.37,0.24,0.11
20228470,-1,-1,-1,-1,-1
20227461,-1,-1,-1,-1,-1
20228371,-1,-1,-1,-1,-1
20228438,-1,-1,-1,-1,-1
20228247,-1,-1,-1,-1,-1
20228313,-1,-1,-1,-1,-1
20227445,-1,-1,-1,-1,-1
20227122,-1,-1,-1,-1,-1
20228155,-1,-1,-1,-1,-1
20226289,-1,-1,-1,-1,-1
20228368,-1,-1,-1,-1,-1
20206946,-1,-1,-1,-1,-1
20228454,-1,-1,-1,-1,-1
20210708,-1,-1,-1,-1,-1
20227629,0.0,0.27,0.47000000000000003,0.13,0.13
20204422,-1,-1,-1,-1,-1
20225126,-1,-1,-1,-1,-1
20228436,-1,-1,-1,-1,-1
20228428,-1,-1,-1,-1,-1
20228427,-1,-1,-1,-1,-1
20228426,-1,-1,-1,-1,-1
20228435,-1,-1,-1,-1,-1
20228425,-1,-1,-1,-1,-1
20228424,-1,-1,-1,-1,-1
20228434,-1,-1,-1,-1,-1
20228423,-1,-1,-1,-1,-1
20228422,-1,-1,-1,-1,-1
20228433,-1,-1,-1,-1,-1
20228432,-1,-1,-1,-1,-1
20228420,-1,-1,-1,-1,-1
20228419,-1,-1,-1,-1,-1
20228431,-1,-1,-1,-1,-1
20228430,-1,-1,-1,-1,-1
20228417,-1,-1,-1,-1,-1
20228409,-1,-1,-1,-1,-1
20228408,-1,-1,-1,-1,-1
20228407,-1,-1,-1,-1,-1
20228416,-1,-1,-1,-1,-1
20224460,-1,-1,-1,-1,-1
20228406,-1,-1,-1,-1,-1
20228405,-1,-1,-1,-1,-1
20228415,-1,-1,-1,-1,-1
20228414,-1,-1,-1,-1,-1
20228413,-1,-1,-1,-1,-1
20228412,-1,-1,-1,-1,-1
20228411,-1,-1,-1,-1,-1
20228404,-1,-1,-1,-1,-1
20228389,-1,-1,-1,-1,-1
20228388,-1,-1,-1,-1,-1
20228403,-1,-1,-1,-1,-1
20227376,-1,-1,-1,-1,-1
20227928,0.25,0.0,0.5,0.25,0.0
20228400,-1,-1,-1,-1,-1
20228372,-1,-1,-1,-1,-1
20212442,0.0,0.18,0.48,0.3,0.04
20204664,-1,-1,-1,-1,-1
20225881,-1,-1,-1,-1,-1
20228062,0.0,0.0,1.0,0.0,0.0
20228367,-1,-1,-1,-1,-1
20224759,0.0,0.0,0.33,0.67,0.0
20228370,-1,-1,-1,-1,-1
20228366,-1,-1,-1,-1,-1
20228349,-1,-1,-1,-1,-1
20227504,-1,-1,-1,-1,-1
20226585,0.12,0.31,0.28,0.19,0.09
20228174,-1,-1,-1,-1,-1
20217027,0.0,0.09,0.45,0.27,0.18
20226806,0.0,1.0,0.0,0.0,0.0
20227637,0.0,0.0,1.0,0.0,0.0
20227797,-1,-1,-1,-1,-1
20227913,0.0,0.0,0.0,1.0,0.0
20228348,-1,-1,-1,-1,-1
20224863,-1,-1,-1,-1,-1
20224706,-1,-1,-1,-1,-1
20225824,-1,-1,-1,-1,-1
20225879,-1,-1,-1,-1,-1
20228358,-1,-1,-1,-1,-1
20213016,-1,-1,-1,-1,-1
20227446,-1,-1,-1,-1,-1
20228342,-1,-1,-1,-1,-1
20228029,-1,-1,-1,-1,-1
20212665,-1,-1,-1,-1,-1
20217769,0.03,0.24,0.39,0.18,0.16
20228310,-1,-1,-1,-1,-1
20228246,-1,-1,-1,-1,-1
20219309,-1,-1,-1,-1,-1
20211567,0.04,0.21,0.12,0.42,0.21
20227887,0.0,0.0,0.33,0.67,0.0
20228046,0.0,0.29,0.42,0.19,0.1
20228311,-1,-1,-1,-1,-1
20211242,0.0,0.17,0.33,0.33,0.17
20228341,-1,-1,-1,-1,-1
20216003,-1,-1,-1,-1,-1
20216626,-1,-1,-1,-1,-1
20228334,-1,-1,-1,-1,-1
20228354,-1,-1,-1,-1,-1
20228335,-1,-1,-1,-1,-1
20227762,-1,-1,-1,-1,-1
20211542,0.0,0.0,0.25,0.5,0.25
20226690,-1,-1,-1,-1,-1
20228350,-1,-1,-1,-1,-1
20228161,-1,-1,-1,-1,-1
20227638,-1,-1,-1,-1,-1
20227227,-1,-1,-1,-1,-1
20227520,-1,-1,-1,-1,-1
20226726,0.0,0.6,0.2,0.2,0.0
20215315,-1,-1,-1,-1,-1
20227910,-1,-1,-1,-1,-1
20228045,-1,-1,-1,-1,-1
20217181,-1,-1,-1,-1,-1
20223105,-1,-1,-1,-1,-1
20226877,0.04,0.19,0.42,0.25,0.1
20216056,-1,-1,-1,-1,-1
20208101,0.02,0.24,0.31,0.29,0.14
20227066,-1,-1,-1,-1,-1
20225818,-1,-1,-1,-1,-1
20225837,-1,-1,-1,-1,-1
20225838,-1,-1,-1,-1,-1
20225772,-1,-1,-1,-1,-1
20228245,-1,-1,-1,-1,-1
20225829,-1,-1,-1,-1,-1
20228154,-1,-1,-1,-1,-1
20227040,-1,-1,-1,-1,-1
20227298,-1,-1,-1,-1,-1
20227987,0.0,1.0,0.0,0.0,0.0
20227130,-1,-1,-1,-1,-1
20224819,0.04,0.46,0.31,0.15,0.06
20224710,-1,-1,-1,-1,-1
20227319,-1,-1,-1,-1,-1
20227452,-1,-1,-1,-1,-1
20227693,-1,-1,-1,-1,-1
20227305,-1,-1,-1,-1,-1
20209929,-1,-1,-1,-1,-1
20228296,0.07,0.5700000000000001,0.29,0.0,0.07
20228268,-1,-1,-1,-1,-1
20223910,-1,-1,-1,-1,-1
20212360,-1,-1,-1,-1,-1
20227653,-1,-1,-1,-1,-1
20228264,-1,-1,-1,-1,-1
20228263,-1,-1,-1,-1,-1
20219628,0.02,0.37,0.35000000000000003,0.17,0.09
20228261,0.0,0.8,0.0,0.2,0.0
20228271,-1,-1,-1,-1,-1
20228270,-1,-1,-1,-1,-1
20228258,-1,-1,-1,-1,-1
20228249,0.03,0.46,0.33,0.1,0.08
20228257,0.04,0.44,0.34,0.14,0.05
20228256,0.0,0.3,0.3,0.1,0.3
20228182,-1,-1,-1,-1,-1
20228181,-1,-1,-1,-1,-1
20198317,0.03,0.29,0.36,0.22,0.09
20227514,-1,-1,-1,-1,-1
20212008,-1,-1,-1,-1,-1
20223653,-1,-1,-1,-1,-1
20224463,-1,-1,-1,-1,-1
20228030,-1,-1,-1,-1,-1
20200566,0.03,0.17,0.38,0.21,0.21
20227756,-1,-1,-1,-1,-1
20227073,0.02,0.29,0.45,0.19,0.05
20226773,-1,-1,-1,-1,-1
20226798,0.03,0.46,0.34,0.13,0.04
20227947,-1,-1,-1,-1,-1
20224598,-1,-1,-1,-1,-1
20227451,0.0,0.2,0.4,0.4,0.0
20227665,0.0,0.38,0.5,0.12,0.0
20227111,0.0,0.36,0.43,0.14,0.07
20227728,0.06,0.44,0.39,0.0,0.11
20228250,-1,-1,-1,-1,-1
20228242,-1,-1,-1,-1,-1
20228207,-1,-1,-1,-1,-1
20228206,-1,-1,-1,-1,-1
20228204,-1,-1,-1,-1,-1
20196478,-1,-1,-1,-1,-1
20216644,-1,-1,-1,-1,-1
20216643,-1,-1,-1,-1,-1
20228239,-1,-1,-1,-1,-1
20224717,0.0,0.07,0.5,0.36,0.07
20226558,0.0,0.0,0.33,0.33,0.33
20227753,0.0,0.2,0.6,0.2,0.0
20227722,-1,-1,-1,-1,-1
20228105,-1,-1,-1,-1,-1
20228236,-1,-1,-1,-1,-1
20228235,0.0,0.5,0.5,0.0,0.0
20227265,-1,-1,-1,-1,-1
20225011,-1,-1,-1,-1,-1
20228234,-1,-1,-1,-1,-1
20225237,0.16,0.51,0.2,0.1,0.04
20228231,-1,-1,-1,-1,-1
20228028,-1,-1,-1,-1,-1
20228110,-1,-1,-1,-1,-1
20217624,0.01,0.24,0.37,0.24,0.14
20211566,0.0,0.38,0.38,0.12,0.12
20200307,-1,-1,-1,-1,-1
20228200,-1,-1,-1,-1,-1
20228199,-1,-1,-1,-1,-1
20228215,0.03,0.47000000000000003,0.34,0.12,0.04
20228198,-1,-1,-1,-1,-1
20228214,-1,-1,-1,-1,-1
20223948,-1,-1,-1,-1,-1
20228213,-1,-1,-1,-1,-1
20223526,-1,-1,-1,-1,-1
20223201,-1,-1,-1,-1,-1
20228197,-1,-1,-1,-1,-1
20228212,-1,-1,-1,-1,-1
20228211,-1,-1,-1,-1,-1
20228196,-1,-1,-1,-1,-1
20228195,-1,-1,-1,-1,-1
20228194,-1,-1,-1,-1,-1
20228193,-1,-1,-1,-1,-1
20228192,-1,-1,-1,-1,-1
20228191,-1,-1,-1,-1,-1
20224723,-1,-1,-1,-1,-1
20228090,-1,-1,-1,-1,-1
20227112,-1,-1,-1,-1,-1
20227880,-1,-1,-1,-1,-1
20227776,-1,-1,-1,-1,-1
20228108,-1,-1,-1,-1,-1
20228106,-1,-1,-1,-1,-1
20228173,-1,-1,-1,-1,-1
20228159,-1,-1,-1,-1,-1
20228158,-1,-1,-1,-1,-1
20228157,-1,-1,-1,-1,-1
20223949,-1,-1,-1,-1,-1
20227806,-1,-1,-1,-1,-1
20224726,-1,-1,-1,-1,-1
20212536,-1,-1,-1,-1,-1
20228172,-1,-1,-1,-1,-1
20228156,-1,-1,-1,-1,-1
20228151,-1,-1,-1,-1,-1
20226584,-1,-1,-1,-1,-1
20228152,-1,-1,-1,-1,-1
20218904,0.03,0.49,0.36,0.08,0.04
20219310,0.0,0.12,0.5,0.38,0.0
20209297,0.0,0.25,0.42,0.12,0.21
20226886,0.01,0.33,0.36,0.22,0.07
20226500,-1,-1,-1,-1,-1
20200523,0.0,0.24,0.38,0.24,0.14
20224314,0.0,0.25,0.5,0.25,0.0
20226779,0.0,0.0,0.0,1.0,0.0
20206257,0.04,0.43,0.33,0.15,0.06
20209654,0.04,0.4,0.35000000000000003,0.14,0.06
20210611,0.01,0.46,0.38,0.11,0.04
20225776,-1,-1,-1,-1,-1
20201473,-1,-1,-1,-1,-1
20228103,0.05,0.5,0.31,0.09,0.05
20228123,0.0,0.0,0.0,1.0,0.0
20228102,-1,-1,-1,-1,-1
20228122,-1,-1,-1,-1,-1
20228101,-1,-1,-1,-1,-1
20212391,0.0,0.4,0.4,0.2,0.0
20227857,-1,-1,-1,-1,-1
20227462,-1,-1,-1,-1,-1
20209349,0.0,0.14,0.45,0.32,0.09
20227886,0.0,0.56,0.44,0.0,0.0
20207662,-1,-1,-1,-1,-1
20218656,-1,-1,-1,-1,-1
20211941,-1,-1,-1,-1,-1
20227687,-1,-1,-1,-1,-1
20228118,-1,-1,-1,-1,-1
20228099,-1,-1,-1,-1,-1
20228097,-1,-1,-1,-1,-1
20228096,0.1,0.5,0.4,0.0,0.0
20209343,0.02,0.31,0.38,0.21,0.07
20228095,-1,-1,-1,-1,-1
20201080,-1,-1,-1,-1,-1
20228069,-1,-1,-1,-1,-1
20228063,-1,-1,-1,-1,-1
20227863,-1,-1,-1,-1,-1
20227570,-1,-1,-1,-1,-1
20228080,-1,-1,-1,-1,-1
20226679,0.0,0.0,0.62,0.25,0.12
20200155,0.05,0.25,0.5,0.15,0.05
20193450,0.05,0.4,0.3,0.18,0.07
20228059,-1,-1,-1,-1,-1
20225843,0.0,0.0,1.0,0.0,0.0
20225508,-1,-1,-1,-1,-1
20227652,-1,-1,-1,-1,-1
20201875,0.0,0.21,0.43,0.21,0.14
20225124,0.33,0.0,0.33,0.33,0.0
20227455,-1,-1,-1,-1,-1
20217124,0.08,0.54,0.3,0.06,0.02
20226315,-1,-1,-1,-1,-1
20227136,-1,-1,-1,-1,-1
20227636,0.0,0.67,0.0,0.33,0.0
20228020,0.03,0.38,0.39,0.16,0.04
20228019,-1,-1,-1,-1,-1
20210847,-1,-1,-1,-1,-1
20228018,-1,-1,-1,-1,-1
20228039,-1,-1,-1,-1,-1
20217948,0.0,0.0,1.0,0.0,0.0
20228017,-1,-1,-1,-1,-1
20228036,-1,-1,-1,-1,-1
20228016,-1,-1,-1,-1,-1
20228015,-1,-1,-1,-1,-1
20228035,-1,-1,-1,-1,-1
20228034,-1,-1,-1,-1,-1
20228014,-1,-1,-1,-1,-1
20228033,-1,-1,-1,-1,-1
20228032,-1,-1,-1,-1,-1
20228031,-1,-1,-1,-1,-1
20228013,-1,-1,-1,-1,-1
20228012,-1,-1,-1,-1,-1
20226220,0.0,0.37,0.3,0.24,0.09
20227711,-1,-1,-1,-1,-1
20227801,-1,-1,-1,-1,-1
20209132,0.0,0.28,0.34,0.21,0.17
20226670,0.01,0.18,0.39,0.28,0.13
20226453,-1,-1,-1,-1,-1
20219850,-1,-1,-1,-1,-1
20218459,-1,-1,-1,-1,-1
20203482,-1,-1,-1,-1,-1
20201698,-1,-1,-1,-1,-1
20227352,0.0,0.0,1.0,0.0,0.0
20227996,-1,-1,-1,-1,-1
20227995,-1,-1,-1,-1,-1
20216224,0.01,0.24,0.38,0.22,0.14
20227932,-1,-1,-1,-1,-1
20227309,-1,-1,-1,-1,-1
20227960,-1,-1,-1,-1,-1
20227959,-1,-1,-1,-1,-1
20227958,-1,-1,-1,-1,-1
20227945,-1,-1,-1,-1,-1
20227957,-1,-1,-1,-1,-1
20227956,-1,-1,-1,-1,-1
20227979,-1,-1,-1,-1,-1
20227278,0.0,0.25,0.38,0.12,0.25
20227090,0.06,0.41000000000000003,0.35000000000000003,0.12,0.06
20226891,0.0,0.2,0.2,0.4,0.2
20227358,0.25,0.5,0.0,0.25,0.0
20225629,-1,-1,-1,-1,-1
20227394,-1,-1,-1,-1,-1
20227943,-1,-1,-1,-1,-1
20227955,-1,-1,-1,-1,-1
20227942,-1,-1,-1,-1,-1
20227954,-1,-1,-1,-1,-1
20227953,-1,-1,-1,-1,-1
20227941,-1,-1,-1,-1,-1
20227952,-1,-1,-1,-1,-1
20227951,-1,-1,-1,-1,-1
20227940,-1,-1,-1,-1,-1
20227950,0.04,0.54,0.35000000000000003,0.04,0.04
20227939,-1,-1,-1,-1,-1
20227937,-1,-1,-1,-1,-1
20227909,-1,-1,-1,-1,-1
20227936,-1,-1,-1,-1,-1
20227935,-1,-1,-1,-1,-1
20227934,-1,-1,-1,-1,-1
20227933,-1,-1,-1,-1,-1
20227908,-1,-1,-1,-1,-1
20227409,-1,-1,-1,-1,-1
20227606,-1,-1,-1,-1,-1
20227616,-1,-1,-1,-1,-1
20227931,-1,-1,-1,-1,-1
20225807,-1,-1,-1,-1,-1
20227929,-1,-1,-1,-1,-1
20227907,-1,-1,-1,-1,-1
20227607,-1,-1,-1,-1,-1
20227906,-1,-1,-1,-1,-1
20209515,0.0,0.27,0.64,0.09,0.0
20227658,-1,-1,-1,-1,-1
20227266,-1,-1,-1,-1,-1
20227926,-1,-1,-1,-1,-1
20227338,0.02,0.3,0.4,0.19,0.1
20227304,0.02,0.33,0.38,0.18,0.09
20227905,-1,-1,-1,-1,-1
20227656,-1,-1,-1,-1,-1
20227914,-1,-1,-1,-1,-1
20227912,-1,-1,-1,-1,-1
20227893,-1,-1,-1,-1,-1
20224693,-1,-1,-1,-1,-1
20223108,-1,-1,-1,-1,-1
20223784,-1,-1,-1,-1,-1
20227889,-1,-1,-1,-1,-1
20212785,-1,-1,-1,-1,-1
20211341,-1,-1,-1,-1,-1
20211328,-1,-1,-1,-1,-1
20210933,-1,-1,-1,-1,-1
20203863,-1,-1,-1,-1,-1
20227890,-1,-1,-1,-1,-1
20210620,-1,-1,-1,-1,-1
20201761,-1,-1,-1,-1,-1
20227497,-1,-1,-1,-1,-1
20201268,-1,-1,-1,-1,-1
20227470,-1,-1,-1,-1,-1
20227619,-1,-1,-1,-1,-1
20227620,-1,-1,-1,-1,-1
20227631,-1,-1,-1,-1,-1
20227618,-1,-1,-1,-1,-1
20227617,-1,-1,-1,-1,-1
20227609,-1,-1,-1,-1,-1
20227630,-1,-1,-1,-1,-1
20227608,-1,-1,-1,-1,-1
20227862,-1,-1,-1,-1,-1
20227859,-1,-1,-1,-1,-1
20227826,0.0,0.59,0.33,0.04,0.04
20225729,0.01,0.31,0.46,0.18,0.04
20227582,-1,-1,-1,-1,-1
20227835,-1,-1,-1,-1,-1
20227825,-1,-1,-1,-1,-1
20225185,-1,-1,-1,-1,-1
20227824,-1,-1,-1,-1,-1
20225891,-1,-1,-1,-1,-1
20212407,-1,-1,-1,-1,-1
20210029,0.0,0.5,0.39,0.11,0.0
20227823,0.0,1.0,0.0,0.0,0.0
20227697,-1,-1,-1,-1,-1
20217826,0.03,0.34,0.36,0.19,0.08
20227830,-1,-1,-1,-1,-1
20227809,-1,-1,-1,-1,-1
20227808,-1,-1,-1,-1,-1
20227818,-1,-1,-1,-1,-1
20227807,-1,-1,-1,-1,-1
20227817,-1,-1,-1,-1,-1
20227816,-1,-1,-1,-1,-1
20227815,-1,-1,-1,-1,-1
20227804,-1,-1,-1,-1,-1
20227814,-1,-1,-1,-1,-1
20227803,-1,-1,-1,-1,-1
20223596,-1,-1,-1,-1,-1
20227802,-1,-1,-1,-1,-1
20207566,0.1,0.33,0.33,0.14,0.1
20210619,-1,-1,-1,-1,-1
20227796,-1,-1,-1,-1,-1
20202254,0.0,0.0,1.0,0.0,0.0
20227612,-1,-1,-1,-1,-1
20227795,-1,-1,-1,-1,-1
20227787,-1,-1,-1,-1,-1
20227794,-1,-1,-1,-1,-1
20227793,-1,-1,-1,-1,-1
20227792,-1,-1,-1,-1,-1
20223985,0.0,0.17,0.33,0.5,0.0
20211049,-1,-1,-1,-1,-1
20223911,-1,-1,-1,-1,-1
20223759,-1,-1,-1,-1,-1
20200391,-1,-1,-1,-1,-1
20193507,-1,-1,-1,-1,-1
20216491,-1,-1,-1,-1,-1
20211472,0.01,0.33,0.37,0.22,0.07
20225521,-1,-1,-1,-1,-1
20227729,-1,-1,-1,-1,-1
20226431,-1,-1,-1,-1,-1
20227506,0.0,0.33,0.33,0.33,0.0
20227308,0.04,0.44,0.3,0.2,0.03
20227438,-1,-1,-1,-1,-1
20227408,-1,-1,-1,-1,-1
20226882,-1,-1,-1,-1,-1
20227690,-1,-1,-1,-1,-1
20212351,-1,-1,-1,-1,-1
20227752,-1,-1,-1,-1,-1
20219457,-1,-1,-1,-1,-1
20219820,0.0,0.12,0.38,0.25,0.25
20227750,-1,-1,-1,-1,-1
20227674,-1,-1,-1,-1,-1
20227560,-1,-1,-1,-1,-1
20227707,-1,-1,-1,-1,-1
20226800,-1,-1,-1,-1,-1
20227296,-1,-1,-1,-1,-1
20225564,-1,-1,-1,-1,-1
20225576,-1,-1,-1,-1,-1
20227295,-1,-1,-1,-1,-1
20226994,-1,-1,-1,-1,-1
20227625,-1,-1,-1,-1,-1
20227357,-1,-1,-1,-1,-1
20227314,-1,-1,-1,-1,-1
20224386,-1,-1,-1,-1,-1
20224971,-1,-1,-1,-1,-1
20225723,-1,-1,-1,-1,-1
20227402,-1,-1,-1,-1,-1
20226461,-1,-1,-1,-1,-1
20226450,-1,-1,-1,-1,-1
20226421,-1,-1,-1,-1,-1
20227004,-1,-1,-1,-1,-1
20227379,-1,-1,-1,-1,-1
20226894,-1,-1,-1,-1,-1
20226564,-1,-1,-1,-1,-1
20224985,-1,-1,-1,-1,-1
20225255,-1,-1,-1,-1,-1
20224834,-1,-1,-1,-1,-1
20226286,-1,-1,-1,-1,-1
20226583,-1,-1,-1,-1,-1
20226449,0.02,0.52,0.22,0.13,0.11
20227736,-1,-1,-1,-1,-1
20227735,0.01,0.36,0.35000000000000003,0.2,0.08
20227727,-1,-1,-1,-1,-1
20227732,-1,-1,-1,-1,-1
20227726,0.01,0.41000000000000003,0.35000000000000003,0.15,0.09
20227725,-1,-1,-1,-1,-1
20227730,-1,-1,-1,-1,-1
2022A912,0.04,0.54,0.37,0.04,0.02
20223456,0.0,0.0,0.33,0.33,0.33
2022A441,-1,-1,-1,-1,-1
2022A707,-1,-1,-1,-1,-1
2022A762,-1,-1,-1,-1,-1
2022A699,-1,-1,-1,-1,-1
2022A421,-1,-1,-1,-1,-1
20227702,-1,-1,-1,-1,-1
20227701,-1,-1,-1,-1,-1
20227700,-1,-1,-1,-1,-1
20225531,-1,-1,-1,-1,-1
20227699,-1,-1,-1,-1,-1
20227719,-1,-1,-1,-1,-1
20225209,-1,-1,-1,-1,-1
20227718,0.08,0.63,0.14,0.1,0.04
20227714,-1,-1,-1,-1,-1
20227695,-1,-1,-1,-1,-1
20227712,-1,-1,-1,-1,-1
20227694,-1,-1,-1,-1,-1
20227710,-1,-1,-1,-1,-1
20227692,-1,-1,-1,-1,-1
20227691,-1,-1,-1,-1,-1
20227689,-1,-1,-1,-1,-1
20227669,-1,-1,-1,-1,-1
20227668,-1,-1,-1,-1,-1
20227667,-1,-1,-1,-1,-1
20227688,-1,-1,-1,-1,-1
20227686,-1,-1,-1,-1,-1
20227666,-1,-1,-1,-1,-1
20226754,-1,-1,-1,-1,-1
20226770,-1,-1,-1,-1,-1
20215464,-1,-1,-1,-1,-1
20216476,-1,-1,-1,-1,-1
20210781,-1,-1,-1,-1,-1
20227664,-1,-1,-1,-1,-1
20227663,-1,-1,-1,-1,-1
20227683,-1,-1,-1,-1,-1
20227662,-1,-1,-1,-1,-1
20227661,-1,-1,-1,-1,-1
20227682,-1,-1,-1,-1,-1
20227660,-1,-1,-1,-1,-1
20204694,-1,-1,-1,-1,-1
20227659,-1,-1,-1,-1,-1
20223646,-1,-1,-1,-1,-1
20227680,0.0,0.0,0.86,0.14,0.0
20227655,-1,-1,-1,-1,-1
20227679,-1,-1,-1,-1,-1
20227675,-1,-1,-1,-1,-1
20227673,-1,-1,-1,-1,-1
20227672,-1,-1,-1,-1,-1
20227671,-1,-1,-1,-1,-1
20227670,0.0,0.6,0.2,0.2,0.0
20227651,-1,-1,-1,-1,-1
