20196478,-1,-1
20216644,-1,-1
20216643,-1,-1
20228239,-1,-1
20224717,6.0,7.14
20226558,5.0,8.33
20227753,6.5,7.0
20227722,-1,-1
20228105,-1,-1
20228236,-1,-1
20228235,5.8,9.75
20227265,-1,-1
20225011,-1,-1
20228234,-1,-1
20225237,7.0,9.0
20228231,-1,-1
20228028,-1,-1
20228110,-1,-1
20217624,4.0,5.95
20211566,5.67,7.38
20200307,-1,-1
20228200,-1,-1
20228199,-1,-1
20228215,8.0,7.7700000000000005
20228198,-1,-1
20228214,-1,-1
20223948,-1,-1
20228213,-1,-1
20223526,-1,-1
20223201,-1,-1
20228197,-1,-1
20228212,-1,-1
20228211,-1,-1
20228196,-1,-1
20228195,-1,-1
20228194,-1,-1
20228193,-1,-1
20228192,-1,-1
20228191,-1,-1
20224723,-1,-1
20228090,-1,-1
20227112,-1,-1
20227880,-1,-1
20227776,-1,-1
20228108,-1,-1
20228106,-1,-1
20228173,-1,-1
20228159,-1,-1
20228158,-1,-1
20228157,-1,-1
20223949,-1,-1
20227806,-1,-1
20224726,-1,-1
20212536,-1,-1
20228172,-1,-1
20228156,-1,-1
20228151,-1,-1
20226584,-1,-1
20228152,-1,-1
20218904,6.33,8.81
20219310,5.0,9.129999999999999
20209297,7.0,8.83
20226886,5.67,7.6
20226500,-1,-1
20200523,7.25,8.62
20224314,6.0,4.0
20226779,-1,10.0
20206257,6.63,6.67
20209654,8.709999999999999,8.96
20210611,6.4,7.81
20225776,-1,-1
20201473,-1,-1
20228103,6.4,8.229999999999999
20228123,5.0,7.0
20228102,-1,-1
20228122,-1,-1
20228101,-1,-1
20212391,8.2,8.2
20227857,-1,-1
20227462,-1,-1
20209349,6.33,8.27
20227886,-1,7.67
20207662,-1,-1
20218656,-1,-1
20211941,-1,-1
20227687,-1,-1
20228118,-1,-1
20228099,-1,-1
20228097,-1,-1
20228096,6.0,7.8
20209343,6.89,8.56
20228095,-1,-1
20201080,-1,-1
20228069,-1,-1
20228063,-1,-1
20227863,-1,-1
20227570,-1,-1
20228080,-1,-1
20226679,6.0,6.75
20200155,7.38,8.75
20193450,6.17,7.159999999999999
20228059,-1,-1
20225843,5.0,10.0
20225508,-1,-1
20227652,-1,-1
20201875,6.33,7.930000000000001
20225124,8.0,9.0
20227455,-1,-1
20217124,6.91,8.39
20226315,-1,-1
20227136,-1,-1
20227636,-1,5.67
20228020,6.8,7.7700000000000005
20228019,-1,-1
20210847,-1,-1
20228018,-1,-1
20228039,-1,-1
20217948,-1,6.0
20228017,-1,-1
20228036,-1,-1
20228016,-1,-1
20228015,-1,-1
20228035,-1,-1
20228034,-1,-1
20228014,-1,-1
20228033,-1,-1
20228032,-1,-1
20228031,-1,-1
20228013,-1,-1
20228012,-1,-1
20226220,5.75,7.39
20227711,-1,-1
20227801,-1,-1
20209132,7.17,6.59
20226670,-1,8.350000000000001
20226453,-1,-1
20219850,-1,-1
20218459,-1,-1
20203482,-1,-1
20201698,-1,-1
20227352,-1,7.75
20227996,-1,-1
20227995,-1,-1
20216224,4.0,4.53
20227932,-1,-1
20227309,-1,-1
20227960,-1,-1
20227959,-1,-1
20227958,-1,-1
20227945,-1,-1
20227957,-1,-1
20227956,-1,-1
20227979,-1,-1
20227278,6.0,7.75
20227090,7.0,7.470000000000001
20226891,3.67,8.8
20227358,-1,7.0
20225629,-1,-1
20227394,-1,-1
20227943,-1,-1
20227955,-1,-1
20227942,-1,-1
20227954,-1,-1
20227953,-1,-1
20227941,-1,-1
20227952,-1,-1
20227951,-1,-1
20227940,-1,-1
20227950,-1,9.12
20227939,-1,-1
20227937,-1,-1
20227909,-1,-1
20227936,-1,-1
20227935,-1,-1
20227934,-1,-1
20227933,-1,-1
20227908,-1,-1
20227409,-1,-1
20227606,-1,-1
20227616,-1,-1
20227931,-1,-1
20225807,-1,-1
20227929,-1,-1
20227907,-1,-1
20227607,-1,-1
20227906,-1,-1
20209515,5.83,8.450000000000001
20227658,-1,-1
20227266,-1,-1
20227926,-1,-1
20227338,6.0,7.819999999999999
20227304,5.0,6.75
20227905,-1,-1
20227656,-1,-1
20227914,-1,-1
20227912,-1,-1
20227893,-1,-1
20224693,-1,-1
20223108,-1,-1
20223784,-1,-1
20227889,-1,-1
20212785,-1,-1
20211341,-1,-1
20211328,-1,-1
20210933,-1,-1
20203863,-1,-1
20227890,-1,-1
20210620,-1,-1
20201761,-1,-1
20227497,-1,-1
20201268,-1,-1
20227470,-1,-1
20227619,-1,-1
20227620,-1,-1
20227631,-1,-1
20227618,-1,-1
20227617,-1,-1
20227609,-1,-1
20227630,-1,-1
20227608,-1,-1
20227862,-1,-1
20227859,-1,-1
20227826,7.31,9.11
20225729,5.0,7.17
20227582,-1,-1
20227835,-1,-1
20227825,-1,-1
20225185,-1,-1
20227824,-1,-1
20225891,-1,-1
20212407,-1,-1
20210029,5.8,7.14
20227823,5.0,6.5
20227697,-1,-1
20217826,6.0,8.07
20227830,-1,-1
20227809,-1,-1
20227808,-1,-1
20227818,-1,-1
20227807,-1,-1
20227817,-1,-1
20227816,-1,-1
20227815,-1,-1
20227804,-1,-1
20227814,-1,-1
20227803,-1,-1
20223596,-1,-1
20227802,-1,-1
20207566,6.6,7.95
20210619,-1,-1
20227796,-1,-1
20202254,-1,8.0
20227612,-1,-1
20227795,-1,-1
20227787,-1,-1
20227794,-1,-1
20227793,-1,-1
20227792,-1,-1
20223985,5.33,8.0
20211049,-1,-1
20223911,-1,-1
20223759,-1,-1
20200391,-1,-1
20193507,-1,-1
20216491,-1,-1
20211472,4.0,5.51
20225521,-1,-1
20227729,-1,-1
20226431,-1,-1
20227506,-1,9.33
20227308,-1,8.88
20227438,-1,-1
20227408,-1,-1
20226882,-1,-1
20227690,-1,-1
20212351,-1,-1
20227752,-1,-1
20219457,-1,-1
20219820,6.0,8.75
20227750,-1,-1
20227674,-1,-1
20227560,-1,-1
20227707,-1,-1
20226800,-1,-1
20227296,-1,-1
20225564,-1,-1
20225576,-1,-1
20227295,-1,-1
20226994,-1,-1
20227625,-1,-1
20227357,-1,-1
20227314,-1,-1
20224386,-1,-1
20224971,-1,-1
20225723,-1,-1
20227402,-1,-1
20226461,-1,-1
20226450,-1,-1
20226421,-1,-1
20227004,-1,-1
20227379,-1,-1
20226894,-1,-1
20226564,-1,-1
20224985,-1,-1
20225255,-1,-1
20224834,-1,-1
20226286,-1,-1
20226583,-1,-1
20226449,6.94,8.44
20227736,-1,-1
20227735,5.0,8.209999999999999
20227727,-1,-1
20227732,-1,-1
20227726,6.71,8.0
20227725,-1,-1
20227730,-1,-1
2022A912,-1,9.41
20223456,-1,10.0
2022A441,-1,-1
2022A707,-1,-1
2022A762,-1,-1
2022A699,-1,-1
2022A421,4.5,-1
20227702,-1,-1
20227701,-1,-1
20227700,-1,-1
20225531,-1,-1
20227699,-1,-1
20227719,-1,-1
20225209,-1,-1
20227718,6.79,8.16
20227714,-1,-1
20227695,-1,-1
20227712,-1,-1
20227694,-1,-1
20227710,-1,-1
20227692,-1,-1
20227691,-1,-1
20227689,-1,-1
20227669,-1,-1
20227668,-1,-1
20227667,-1,-1
20227688,-1,-1
20227686,-1,-1
20227666,-1,-1
20226754,-1,-1
20226770,-1,-1
20215464,-1,-1
20216476,-1,-1
20210781,-1,-1
20227664,-1,-1
20227663,-1,-1
20227683,-1,-1
20227662,-1,-1
20227661,-1,-1
20227682,-1,-1
20227660,-1,-1
20204694,-1,-1
20227659,-1,-1
20223646,-1,-1
20227680,6.67,5.71
20227655,-1,-1
20227679,-1,-1
20227675,-1,-1
20227673,-1,-1
20227672,-1,-1
20227671,-1,-1
20227670,7.0,9.0
20227651,-1,-1
20227627,-1,-1
20215601,5.5,8.01
20227561,-1,-1
20227626,-1,-1
20226777,7.0,8.9
20227604,-1,-1
20227614,-1,-1
20209870,-1,-1
20225882,-1,-1
20210873,-1,-1
20210965,-1,-1
20227392,-1,-1
20211244,6.5,7.92
20226884,-1,-1
20193128,-1,-1
20227597,-1,-1
20227596,6.430000000000001,8.55
20227574,-1,-1
20227575,-1,-1
20227590,-1,-1
20227373,-1,-1
20227572,-1,-1
20227557,-1,-1
20227552,-1,-1
20227523,-1,-1
20210458,-1,-1
20227367,-1,-1
20227223,-1,-1
20227125,-1,-1
20227381,-1,-1
20227124,-1,-1
20227138,-1,-1
20227380,-1,-1
20227533,-1,-1
20227517,-1,-1
20227516,-1,-1
20226799,-1,-1
20226823,6.5,7.9
20211596,6.5,7.9
20201046,-1,-1
20227364,-1,-1
20227365,-1,-1
20227372,-1,-1
20209137,-1,-1
20223611,-1,-1
20227502,-1,-1
20227469,-1,-1
20227182,-1,-1
20227467,-1,-1
20227499,6.0,8.17
20226215,-1,-1
20216638,-1,-1
20208190,-1,-1
20212585,-1,-1
20227498,-1,-1
20212173,-1,-1
20209638,-1,-1
20209136,-1,-1
20208831,-1,-1
20202090,-1,-1
20202283,-1,-1
20206934,-1,-1
20200830,-1,-1
20208167,-1,-1
20204704,-1,-1
20215684,-1,-1
20209290,-1,-1
20206832,-1,-1
20201695,-1,-1
20227495,-1,-1
20226957,-1,9.450000000000001
20227458,-1,-1
20227456,-1,-1
20227490,-1,-1
20226735,6.67,7.970000000000001
20227366,-1,-1
20217160,-1,-1
20226751,-1,8.43
20227370,-1,-1
20227349,-1,-1
20227348,-1,-1
20227371,-1,-1
20227475,-1,-1
20227474,-1,-1
20227472,-1,-1
20227471,-1,-1
20203463,-1,-1
20227453,-1,-1
20227374,-1,-1
20227443,-1,-1
20226864,-1,7.4
20225730,-1,-1
20227444,-1,-1
20226380,-1,6.31
20226568,4.0,6.51
20217205,-1,-1
20225331,-1,-1
20227439,-1,-1
20227450,-1,-1
20227420,-1,-1
20211110,-1,-1
20227432,-1,-1
20225892,5.5,9.46
20227400,-1,-1
20227401,-1,-1
20226676,-1,-1
20227431,-1,-1
20226510,5.0,8.33
20217495,-1,10.0
20226185,-1,-1
20211792,7.18,8.48
20227413,-1,-1
20226365,6.0,7.78
20227410,-1,-1
20218685,5.8,8.88
20227190,-1,-1
20227393,-1,-1
20227391,-1,-1
20226758,-1,-1
20227003,-1,-1
20227000,-1,-1
20227002,-1,-1
20217162,-1,-1
20227346,-1,-1
20227363,-1,-1
20227345,-1,-1
20227362,-1,-1
20225196,-1,-1
20224755,-1,-1
20217391,5.859999999999999,4.4
20209934,-1,-1
20212366,-1,-1
20227360,-1,-1
20227344,-1,-1
20227343,-1,-1
20227110,-1,-1
20226201,6.0,7.72
20227359,-1,-1
20227340,6.5,5.31
20225075,-1,-1
20227336,-1,-1
20225020,-1,-1
20224835,-1,-1
20227351,-1,-1
20227334,-1,-1
20227350,-1,-1
20227333,7.859999999999999,7.109999999999999
20225057,7.0,8.59
20226194,5.67,7.59
20227121,-1,-1
20227119,-1,-1
20227120,-1,-1
20226970,-1,-1
20226892,-1,-1
20227193,-1,-1
20227117,-1,-1
20227135,-1,-1
20227118,-1,-1
20227134,-1,-1
20226953,-1,-1
20226314,-1,-1
20227113,-1,-1
20223460,-1,-1
20225860,-1,-1
20227320,-1,-1
20227318,-1,-1
20227303,-1,-1
20227317,-1,-1
20227316,-1,-1
20227315,-1,-1
20227299,-1,-1
20227312,7.0,7.33
20227311,-1,-1
20227310,4.25,-1
20227289,-1,-1
20227297,-1,-1
20227287,-1,-1
20227294,-1,-1
20227286,-1,-1
20227267,-1,-1
20227277,-1,-1
20227276,-1,-1
20227264,-1,-1
20227275,-1,-1
20227263,-1,-1
20227262,-1,-1
20227261,-1,-1
20211092,6.33,7.45
20227273,-1,-1
20227260,-1,-1
20227272,-1,-1
20227271,-1,-1
20227270,7.0,8.47
20227259,-1,-1
20227258,-1,-1
20227249,-1,-1
20227257,-1,-1
20227248,-1,-1
20227247,-1,-1
20227091,-1,-1
20227246,-1,-1
20227245,-1,-1
20227256,-1,-1
20227255,-1,-1
20227254,-1,-1
20227253,-1,-1
20227252,-1,-1
20226125,6.0,8.850000000000001
20227024,-1,-1
20227244,-1,-1
20227243,-1,-1
20227242,-1,-1
20227251,-1,-1
20227250,-1,-1
20227241,-1,-1
20227228,-1,-1
20227229,-1,-1
20227239,-1,-1
20227240,-1,-1
20196410,6.2700000000000005,6.4
20212709,6.33,7.0
20227218,-1,-1
20226879,-1,9.83
20227230,7.6,8.229999999999999
20227209,-1,-1
20227208,-1,-1
20227204,-1,-1
20227205,-1,-1
20227197,-1,-1
20225851,-1,-1
20211382,7.25,7.87
20227196,-1,-1
20210404,3.67,7.13
20227175,-1,-1
20210403,-1,-1
20226150,-1,-1
20227174,-1,-1
20227173,-1,-1
20227172,-1,-1
20211219,-1,-1
20226802,-1,-1
20208721,4.0,6.430000000000001
20226752,-1,-1
20226753,-1,-1
20227171,-1,-1
20224495,-1,-1
20225432,-1,-1
20227170,-1,-1
20226034,-1,3.29
20225609,-1,-1
20227150,-1,-1
20200622,-1,-1
20227141,-1,-1
20225789,-1,-1
20226903,-1,-1
20226719,-1,-1
20227127,-1,-1
20227116,-1,-1
20227115,-1,-1
20227133,-1,-1
20226902,-1,-1
20227095,-1,-1
20227094,-1,-1
20227093,-1,-1
20201173,8.0,8.39
20227092,-1,-1
20227062,-1,-1
20209403,-1,-1
20227061,-1,-1
20225216,-1,-1
20209631,5.5,7.7
20225847,-1,-1
20226956,-1,-1
20226716,-1,-1
20225290,-1,-1
20226914,-1,-1
20226904,-1,-1
20226386,-1,-1
20224577,-1,-1
20223750,-1,-1
20224592,-1,-1
20226436,-1,-1
20224969,-1,-1
20226824,-1,-1
20224984,-1,-1
20226433,-1,-1
20224384,-1,-1
20226432,-1,-1
20225212,-1,-1
20225424,-1,-1
20224353,-1,-1
20224340,-1,-1
20226322,-1,-1
20227060,-1,-1
20227076,-1,-1
20212347,-1,-1
20227059,-1,-1
20227074,-1,-1
20227058,-1,-1
20218242,-1,-1
20205221,-1,-1
20216042,-1,-1
20227057,-1,-1
20224247,6.6,7.430000000000001
20226292,4.5,7.5
20225555,6.0,7.45
20224704,5.5,8.0
20227042,-1,-1
20227041,-1,-1
20210870,-1,-1
20227008,-1,-1
20183772,6.5,8.41
20227007,-1,-1
20227006,-1,-1
20227001,-1,-1
20227038,-1,-1
20227035,-1,-1
20212262,-1,-1
20226508,-1,-1
20226998,-1,-1
20227032,-1,-1
20226997,-1,-1
20227031,-1,-1
20227027,-1,-1
20227026,-1,-1
20227025,-1,-1
20227023,-1,-1
20226993,-1,-1
20227017,-1,-1
20227016,-1,-1
20227012,5.5,7.7
20226988,-1,-1
20224329,-1,-1
20226990,-1,-1
20226969,-1,-1
20226801,-1,-1
20226987,-1,-1
20226986,-1,-1
20226985,-1,-1
20226968,-1,-1
20226507,-1,-1
20226967,-1,-1
20226984,-1,-1
20226983,-1,-1
20226966,-1,-1
20226965,-1,-1
20226982,-1,-1
20226964,-1,-1
20226981,-1,-1
20226980,-1,-1
20226979,-1,-1
20226978,-1,-1
20226963,-1,-1
20224823,-1,-1
20226962,-1,-1
20224763,-1,-1
20224437,-1,-1
20226961,-1,-1
20226960,-1,-1
20224439,-1,-1
20226977,-1,-1
20224822,-1,-1
20226976,-1,-1
20226975,-1,-1
20226974,-1,-1
20226959,-1,-1
20225319,-1,-1
20226456,-1,-1
20226973,-1,-1
20226972,6.0,7.39
20226560,-1,-1
20226942,-1,-1
20226955,-1,-1
20226954,-1,-1
20224790,-1,-1
20204117,7.2700000000000005,8.67
20226256,-1,-1
20226454,-1,-1
20226896,-1,-1
20225556,8.0,7.7700000000000005
20202502,4.0,8.09
20226860,-1,-1
20219745,6.5,8.0
20225956,5.5,-1
20226200,5.0,7.3
20226339,-1,-1
20225448,5.5,6.94
20212392,6.2,8.0
20215482,-1,-1
20226900,-1,-1
20226899,-1,-1
20226897,-1,-1
20226889,-1,-1
20224494,5.83,-1
20225115,6.0,7.48
20225633,5.0,5.5
20226372,-1,10.0
20226524,-1,-1
20224780,-1,-1
20226893,-1,-1
20226890,-1,-1
20226868,-1,-1
20226881,-1,-1
20225543,-1,-1
20224757,5.0,6.2700000000000005
20226778,-1,-1
20211544,-1,-1
20210846,-1,-1
20226007,6.5,6.930000000000001
20225114,5.0,7.38
20225977,7.3,7.68
20226130,-1,-1
20226221,6.0,10.0
20226184,-1,-1
20226804,-1,-1
20211564,6.0,7.75
20226717,-1,-1
20226718,-1,-1
20226736,-1,-1
20226733,-1,-1
20226734,-1,-1
20226287,-1,-1
20226559,-1,-1
20226828,-1,-1
20226827,-1,-1
20226826,-1,-1
20226805,-1,-1
20226769,-1,-1
20226825,-1,-1
20226803,-1,-1
20226784,-1,-1
20226764,-1,-1
20224713,6.67,6.659999999999999
20218527,5.0,7.91
20226795,-1,-1
20224883,7.33,8.209999999999999
20226822,-1,-1
20226821,-1,-1
20226817,-1,-1
20226818,-1,-1
20226797,-1,-1
20226796,-1,-1
20205249,-1,-1
20226812,-1,-1
20203595,-1,-1
20226532,-1,-1
20226790,-1,-1
20212568,-1,-1
20212567,-1,-1
20212581,-1,-1
20226789,-1,-1
20226788,-1,-1
20226787,-1,-1
20226786,-1,-1
20226768,-1,-1
20226785,-1,-1
20226766,-1,-1
20226579,-1,-1
20226644,-1,-1
20226675,-1,-1
20226674,-1,-1
20226673,-1,-1
20226672,-1,-1
20225927,-1,-1
20226783,-1,-1
20226782,-1,-1
20226781,-1,-1
20226760,-1,-1
20226780,-1,-1
20225835,-1,-1
20219345,7.67,7.4
20226774,-1,8.17
20178501,6.14,7.6499999999999995
20225321,-1,-1
20212704,-1,-1
20226685,-1,-1
20225225,6.83,8.06
20226427,-1,-1
20226293,-1,-1
20226537,-1,-1
20226740,-1,-1
20226729,-1,-1
20226728,-1,-1
20226727,-1,-1
20204548,6.56,9.01
20226724,-1,-1
20226518,-1,-1
20226578,-1,-1
20226565,-1,-1
20225840,-1,-1
20226535,7.67,-1
20225539,-1,-1
20226712,-1,-1
20225839,-1,-1
20210893,7.25,8.33
20225529,-1,-1
20226711,-1,-1
20226646,-1,-1
20226710,-1,-1
20225316,-1,-1
20226178,-1,-1
20200663,4.0,7.05
20226355,-1,-1
20226691,-1,-1
20226683,-1,-1
20226647,-1,-1
20226160,-1,-1
20226415,-1,-1
20225961,-1,-1
20225657,6.0,10.0
20224965,7.0,7.51
20197107,-1,-1
20226677,-1,-1
20226645,-1,-1
20226643,-1,-1
20226671,-1,-1
20226203,-1,-1
20225003,-1,-1
20225155,-1,-1
20226205,-1,-1
20226377,-1,-1
20226522,-1,-1
20226414,-1,-1
20226638,-1,-1
20226311,-1,-1
20203335,-1,-1
20225507,-1,-1
20226470,-1,-1
20224319,-1,-1
20200434,-1,-1
20226180,-1,-1
20226523,-1,-1
20226332,-1,-1
20226288,-1,-1
20226448,-1,-1
20226330,-1,-1
20226628,-1,-1
20226632,-1,-1
20224774,-1,-1
20226631,-1,-1
20224493,-1,-1
20211539,-1,-1
20226630,-1,-1
20212902,-1,-1
20226609,-1,-1
20226608,-1,-1
20226627,-1,-1
20226607,-1,-1
20226625,-1,-1
20226605,-1,-1
20226604,-1,-1
20226622,-1,-1
20226621,-1,-1
20226620,-1,-1
20212408,-1,-1
20226618,-1,-1
20226617,-1,-1
20226616,-1,-1
20226615,-1,-1
20226614,-1,-1
20226612,-1,-1
20226600,-1,-1
20216041,-1,-1
20226596,-1,-1
20226587,-1,-1
20226586,-1,-1
20226592,6.0,9.0
20226591,-1,-1
20225897,7.0,7.55
20225527,-1,-1
20226563,-1,-1
20226577,-1,-1
20226561,-1,-1
20226107,6.0,8.139999999999999
20226545,-1,-1
20226542,-1,-1
20200333,-1,-1
20200347,-1,-1
20226539,-1,-1
20200506,-1,-1
20226538,-1,-1
20226520,-1,-1
20212476,-1,-1
20226536,-1,-1
20212664,-1,-1
20215048,-1,10.0
20225637,-1,-1
20208446,6.0,6.859999999999999
20212389,-1,-1
20226533,7.13,-1
20226517,-1,-1
20226531,-1,-1
20226530,6.7700000000000005,-1
20226516,-1,-1
20226514,-1,-1
20226513,-1,-1
20210406,-1,-1
20224427,-1,-1
20226499,-1,-1
20226429,-1,-1
20226489,-1,-1
20226207,-1,10.0
20215893,-1,-1
20224388,-1,-1
20225026,-1,-1
20226291,-1,-1
20226284,-1,-1
20225689,-1,-1
20226282,-1,-1
20226122,-1,-1
20226123,-1,-1
20226134,-1,-1
20225705,-1,-1
20225711,-1,-1
20225704,-1,-1
20225536,-1,-1
20225085,-1,-1
20225819,-1,-1
20226008,-1,-1
20225098,-1,-1
20225452,-1,-1
20225703,-1,-1
20225702,-1,-1
20225700,-1,-1
20225546,-1,-1
20225165,-1,-1
20225735,-1,-1
20224533,-1,-1
20226490,-1,-1
20226469,-1,-1
20226478,-1,-1
20226468,-1,-1
20226467,7.17,8.08
20226466,5.5,7.819999999999999
20226473,-1,-1
20226460,-1,-1
20226459,-1,-1
20226472,-1,-1
20226471,-1,-1
20226458,-1,-1
20224738,-1,-1
20217773,-1,-1
20226457,-1,-1
