20210708	-0.01	-0.01
20227629	0.4	0.6
20204422	-0.01	-0.01
20225126	-0.01	-0.01
20228436	-0.01	-0.01
20228428	-0.01	-0.01
20228427	-0.01	-0.01
20228426	-0.01	-0.01
20228435	-0.01	-0.01
20228425	-0.01	-0.01
20228424	-0.01	-0.01
20228434	-0.01	-0.01
20228423	-0.01	-0.01
20228422	-0.01	-0.01
20228433	-0.01	-0.01
20228432	-0.01	-0.01
20228420	-0.01	-0.01
20228419	-0.01	-0.01
20228431	-0.01	-0.01
20228430	-0.01	-0.01
20228417	-0.01	-0.01
20228409	-0.01	-0.01
20228408	-0.01	-0.01
20228407	-0.01	-0.01
20228416	-0.01	-0.01
20224460	-0.01	-0.01
20228406	-0.01	-0.01
20228405	-0.01	-0.01
20228415	-0.01	-0.01
20228414	-0.01	-0.01
20228413	-0.01	-0.01
20228412	-0.01	-0.01
20228411	-0.01	-0.01
20228404	-0.01	-0.01
20228389	-0.01	-0.01
20228388	-0.01	-0.01
20228403	-0.01	-0.01
20227376	-0.01	-0.01
20227928	0	1
20228400	-0.01	-0.01
20228372	-0.01	-0.01
20212442	0.52	0.48
20204664	-0.01	-0.01
20225881	-0.01	-0.01
20228062	1	0
20228367	-0.01	-0.01
20224759	0.67	0.33
20228370	-0.01	-0.01
20228366	-0.01	-0.01
20228349	-0.01	-0.01
20227504	-0.01	-0.01
20226585	0.19	0.81
20228174	-0.01	-0.01
20217027	0.09	0.91
20226806	0	1
20227637	1	0
20227797	-0.01	-0.01
20227913	0	1
20228348	-0.01	-0.01
20224863	-0.01	-0.01
20224706	-0.01	-0.01
20225824	-0.01	-0.01
20225879	-0.01	-0.01
20228358	-0.01	-0.01
20213016	-0.01	-0.01
20227446	-0.01	-0.01
20228342	-0.01	-0.01
20228029	-0.01	-0.01
20212665	-0.01	-0.01
20217769	0.33	0.67
20228310	-0.01	-0.01
20228246	-0.01	-0.01
20219309	-0.01	-0.01
20211567	0.46	0.54
20227887	0	1
20228046	0.56	0.44
20228311	-0.01	-0.01
20211242	0.33	0.67
20228341	-0.01	-0.01
20216003	-0.01	-0.01
20216626	-0.01	-0.01
20228334	-0.01	-0.01
20228354	-0.01	-0.01
20228335	-0.01	-0.01
20227762	-0.01	-0.01
20211542	0.25	0.75
20226690	-0.01	-0.01
20228350	-0.01	-0.01
20228161	-0.01	-0.01
20227638	-0.01	-0.01
20227227	-0.01	-0.01
20227520	-0.01	-0.01
20226726	0.4	0.6
20215315	-0.01	-0.01
20227910	-0.01	-0.01
20228045	-0.01	-0.01
20217181	-0.01	-0.01
20223105	-0.01	-0.01
20226877	0.4	0.6
20216056	-0.01	-0.01
20208101	0.46	0.54
20227066	-0.01	-0.01
20225818	-0.01	-0.01
20225837	-0.01	-0.01
20225838	-0.01	-0.01
20225772	-0.01	-0.01
20228245	-0.01	-0.01
20225829	-0.01	-0.01
20228154	-0.01	-0.01
20227040	-0.01	-0.01
20227298	-0.01	-0.01
20227987	0	1
20227130	-0.01	-0.01
20224819	0.73	0.27
20224710	-0.01	-0.01
20227319	-0.01	-0.01
20227452	-0.01	-0.01
20227693	-0.01	-0.01
20227305	-0.01	-0.01
20209929	-0.01	-0.01
20228296	0.57	0.43
20228268	-0.01	-0.01
20223910	-0.01	-0.01
20212360	-0.01	-0.01
20227653	-0.01	-0.01
20228264	-0.01	-0.01
20228263	-0.01	-0.01
20219628	0.56	0.44
20228261	0.8	0.2
20228271	-0.01	-0.01
20228270	-0.01	-0.01
20228258	-0.01	-0.01
20228249	0.5	0.5
20228257	0.63	0.37
20228256	0.1	0.9
20228182	-0.01	-0.01
20228181	-0.01	-0.01
20198317	0.51	0.49
20227514	-0.01	-0.01
20212008	-0.01	-0.01
20223653	-0.01	-0.01
20224463	-0.01	-0.01
20228030	-0.01	-0.01
20200566	0.31	0.69
20227756	-0.01	-0.01
20227073	0.24	0.76
20226773	-0.01	-0.01
20226798	0.44	0.56
20227947	-0.01	-0.01
20224598	-0.01	-0.01
20227451	0.2	0.8
20227665	1	0
20227111	0.57	0.43
20227728	0	1
20228250	-0.01	-0.01
20228242	-0.01	-0.01
20228207	-0.01	-0.01
20228206	-0.01	-0.01
20228204	-0.01	-0.01
20196478	-0.01	-0.01
20216644	-0.01	-0.01
20216643	-0.01	-0.01
20228239	-0.01	-0.01
20224717	0.29	0.71
20226558	0.33	0.67
20227753	0	1
20227722	-0.01	-0.01
20228105	-0.01	-0.01
20228236	-0.01	-0.01
20228235	0	1
20227265	-0.01	-0.01
20225011	-0.01	-0.01
20228234	-0.01	-0.01
20225237	0.68	0.32
20228231	-0.01	-0.01
20228028	-0.01	-0.01
20228110	-0.01	-0.01
20217624	0.39	0.61
20211566	0.62	0.38
20200307	-0.01	-0.01
20228200	-0.01	-0.01
20228199	-0.01	-0.01
20228215	0.51	0.49
20228198	-0.01	-0.01
20228214	-0.01	-0.01
20223948	-0.01	-0.01
20228213	-0.01	-0.01
20223526	-0.01	-0.01
20223201	-0.01	-0.01
20228197	-0.01	-0.01
20228212	-0.01	-0.01
20228211	-0.01	-0.01
20228196	-0.01	-0.01
20228195	-0.01	-0.01
20228194	-0.01	-0.01
20228193	-0.01	-0.01
20228192	-0.01	-0.01
20228191	-0.01	-0.01
20224723	-0.01	-0.01
20228090	-0.01	-0.01
20227112	-0.01	-0.01
20227880	-0.01	-0.01
20227776	-0.01	-0.01
20228108	-0.01	-0.01
20228106	-0.01	-0.01
20228173	-0.01	-0.01
20228159	-0.01	-0.01
20228158	-0.01	-0.01
20228157	-0.01	-0.01
20223949	-0.01	-0.01
20227806	-0.01	-0.01
20224726	-0.01	-0.01
20212536	-0.01	-0.01
20228172	-0.01	-0.01
20228156	-0.01	-0.01
20228151	-0.01	-0.01
20226584	-0.01	-0.01
20228152	-0.01	-0.01
20218904	0.59	0.41
20219310	0.62	0.38
20209297	0.5	0.5
20226886	0.28	0.72
20226500	-0.01	-0.01
20200523	0.43	0.57
20224314	0	1
20226779	0.33	0.67
20206257	0.52	0.48
20209654	0.52	0.48
20210611	0.55	0.45
20225776	-0.01	-0.01
20201473	-0.01	-0.01
20228103	0.53	0.47
20228123	0	1
20228102	-0.01	-0.01
20228122	-0.01	-0.01
20228101	-0.01	-0.01
20212391	0.2	0.8
20227857	-0.01	-0.01
20227462	-0.01	-0.01
20209349	0.36	0.64
20227886	0.56	0.44
20207662	-0.01	-0.01
20218656	-0.01	-0.01
20211941	-0.01	-0.01
20227687	-0.01	-0.01
20228118	-0.01	-0.01
20228099	-0.01	-0.01
20228097	-0.01	-0.01
20228096	0.3	0.7
20209343	0.43	0.57
20228095	-0.01	-0.01
20201080	-0.01	-0.01
20228069	-0.01	-0.01
20228063	-0.01	-0.01
20227863	-0.01	-0.01
20227570	-0.01	-0.01
20228080	-0.01	-0.01
20226679	0.25	0.75
20200155	0.52	0.48
20193450	0.47	0.53
20228059	-0.01	-0.01
20225843	1	0
20225508	-0.01	-0.01
20227652	-0.01	-0.01
20201875	0.21	0.79
20225124	0	1
20227455	-0.01	-0.01
20217124	0.44	0.56
20226315	-0.01	-0.01
20227136	-0.01	-0.01
20227636	0	1
20228020	0.38	0.62
20228019	-0.01	-0.01
20210847	-0.01	-0.01
20228018	-0.01	-0.01
20228039	-0.01	-0.01
20217948	0	1
20228017	-0.01	-0.01
20228036	-0.01	-0.01
20228016	-0.01	-0.01
20228015	-0.01	-0.01
20228035	-0.01	-0.01
20228034	-0.01	-0.01
20228014	-0.01	-0.01
20228033	-0.01	-0.01
20228032	-0.01	-0.01
20228031	-0.01	-0.01
20228013	-0.01	-0.01
20228012	-0.01	-0.01
20226220	0.26	0.74
20227711	-0.01	-0.01
20227801	-0.01	-0.01
20209132	0.21	0.79
20226670	0.42	0.58
20226453	-0.01	-0.01
20219850	-0.01	-0.01
20218459	-0.01	-0.01
20203482	-0.01	-0.01
20201698	-0.01	-0.01
20227352	0.25	0.75
20227996	-0.01	-0.01
20227995	-0.01	-0.01
20216224	0.44	0.56
20227932	-0.01	-0.01
20227309	-0.01	-0.01
20227960	-0.01	-0.01
20227959	-0.01	-0.01
20227958	-0.01	-0.01
20227945	-0.01	-0.01
20227957	-0.01	-0.01
20227956	-0.01	-0.01
20227979	-0.01	-0.01
20227278	0.62	0.38
20227090	0.24	0.76
20226891	0.6	0.4
20227358	0	1
20225629	-0.01	-0.01
20227394	-0.01	-0.01
20227943	-0.01	-0.01
20227955	-0.01	-0.01
20227942	-0.01	-0.01
20227954	-0.01	-0.01
20227953	-0.01	-0.01
20227941	-0.01	-0.01
20227952	-0.01	-0.01
20227951	-0.01	-0.01
20227940	-0.01	-0.01
20227950	0.62	0.38
20227939	-0.01	-0.01
20227937	-0.01	-0.01
20227909	-0.01	-0.01
20227936	-0.01	-0.01
20227935	-0.01	-0.01
20227934	-0.01	-0.01
20227933	-0.01	-0.01
20227908	-0.01	-0.01
20227409	-0.01	-0.01
20227606	-0.01	-0.01
20227616	-0.01	-0.01
20227931	-0.01	-0.01
20225807	-0.01	-0.01
20227929	-0.01	-0.01
20227907	-0.01	-0.01
20227607	-0.01	-0.01
20227906	-0.01	-0.01
20209515	0.36	0.64
20227658	-0.01	-0.01
20227266	-0.01	-0.01
20227926	-0.01	-0.01
20227338	0.53	0.47
20227304	0.44	0.56
20227905	-0.01	-0.01
20227656	-0.01	-0.01
20227914	-0.01	-0.01
20227912	-0.01	-0.01
20227893	-0.01	-0.01
20224693	-0.01	-0.01
20223108	-0.01	-0.01
20223784	-0.01	-0.01
20227889	-0.01	-0.01
20212785	-0.01	-0.01
20211341	-0.01	-0.01
20211328	-0.01	-0.01
20210933	-0.01	-0.01
20203863	-0.01	-0.01
20227890	-0.01	-0.01
20210620	-0.01	-0.01
20201761	-0.01	-0.01
20227497	-0.01	-0.01
20201268	-0.01	-0.01
20227470	-0.01	-0.01
20227619	-0.01	-0.01
20227620	-0.01	-0.01
20227631	-0.01	-0.01
20227618	-0.01	-0.01
20227617	-0.01	-0.01
20227609	-0.01	-0.01
20227630	-0.01	-0.01
20227608	-0.01	-0.01
20227862	-0.01	-0.01
20227859	-0.01	-0.01
20227826	0.52	0.48
20225729	0.4	0.6
20227582	-0.01	-0.01
20227835	-0.01	-0.01
20227825	-0.01	-0.01
20225185	-0.01	-0.01
20227824	-0.01	-0.01
20225891	-0.01	-0.01
20212407	-0.01	-0.01
20210029	0.36	0.64
20227823	1	0
20227697	-0.01	-0.01
20217826	0.49	0.51
20227830	-0.01	-0.01
20227809	-0.01	-0.01
20227808	-0.01	-0.01
20227818	-0.01	-0.01
20227807	-0.01	-0.01
20227817	-0.01	-0.01
20227816	-0.01	-0.01
20227815	-0.01	-0.01
20227804	-0.01	-0.01
20227814	-0.01	-0.01
20227803	-0.01	-0.01
20223596	-0.01	-0.01
20227802	-0.01	-0.01
20207566	0.33	0.67
20210619	-0.01	-0.01
20227796	-0.01	-0.01
20202254	0	1
20227612	-0.01	-0.01
20227795	-0.01	-0.01
20227787	-0.01	-0.01
20227794	-0.01	-0.01
20227793	-0.01	-0.01
20227792	-0.01	-0.01
20223985	0.33	0.67
20211049	-0.01	-0.01
20223911	-0.01	-0.01
20223759	-0.01	-0.01
20200391	-0.01	-0.01
20193507	-0.01	-0.01
20216491	-0.01	-0.01
20211472	0.48	0.52
20225521	-0.01	-0.01
20227729	-0.01	-0.01
20226431	-0.01	-0.01
20227506	0.67	0.33
20227308	0.46	0.54
20227438	-0.01	-0.01
20227408	-0.01	-0.01
20226882	-0.01	-0.01
20227690	-0.01	-0.01
20212351	-0.01	-0.01
20227752	-0.01	-0.01
20219457	-0.01	-0.01
20219820	0.5	0.5
20227750	-0.01	-0.01
20227674	-0.01	-0.01
20227560	-0.01	-0.01
20227707	-0.01	-0.01
20226800	-0.01	-0.01
20227296	-0.01	-0.01
20225564	-0.01	-0.01
20225576	-0.01	-0.01
20227295	-0.01	-0.01
20226994	-0.01	-0.01
20227625	-0.01	-0.01
20227357	-0.01	-0.01
20227314	-0.01	-0.01
20224386	-0.01	-0.01
20224971	-0.01	-0.01
20225723	-0.01	-0.01
20227402	-0.01	-0.01
20226461	-0.01	-0.01
20226450	-0.01	-0.01
20226421	-0.01	-0.01
20227004	-0.01	-0.01
20227379	-0.01	-0.01
20226894	-0.01	-0.01
20226564	-0.01	-0.01
20224985	-0.01	-0.01
20225255	-0.01	-0.01
20224834	-0.01	-0.01
20226286	-0.01	-0.01
20226583	-0.01	-0.01
20226449	0.7	0.3
20227736	-0.01	-0.01
20227735	0.52	0.48
20227727	-0.01	-0.01
20227732	-0.01	-0.01
20227726	0.44	0.56
20227725	-0.01	-0.01
20227730	-0.01	-0.01
2022A912	0.67	0.33
20223456	0.67	0.33
2022A441	-0.01	-0.01
2022A707	-0.01	-0.01
2022A762	-0.01	-0.01
2022A699	-0.01	-0.01
2022A421	-0.01	-0.01
20227702	-0.01	-0.01
20227701	-0.01	-0.01
20227700	-0.01	-0.01
20225531	-0.01	-0.01
20227699	-0.01	-0.01
20227719	-0.01	-0.01
20225209	-0.01	-0.01
20227718	0.57	0.43
20227714	-0.01	-0.01
20227695	-0.01	-0.01
20227712	-0.01	-0.01
20227694	-0.01	-0.01
20227710	-0.01	-0.01
20227692	-0.01	-0.01
20227691	-0.01	-0.01
20227689	-0.01	-0.01
20227669	-0.01	-0.01
20227668	-0.01	-0.01
20227667	-0.01	-0.01
20227688	-0.01	-0.01
20227686	-0.01	-0.01
20227666	-0.01	-0.01
20226754	-0.01	-0.01
20226770	-0.01	-0.01
20215464	-0.01	-0.01
20216476	-0.01	-0.01
20210781	-0.01	-0.01
20227664	-0.01	-0.01
20227663	-0.01	-0.01
20227683	-0.01	-0.01
20227662	-0.01	-0.01
20227661	-0.01	-0.01
20227682	-0.01	-0.01
20227660	-0.01	-0.01
20204694	-0.01	-0.01
20227659	-0.01	-0.01
20223646	-0.01	-0.01
20227680	0.57	0.43
20227655	-0.01	-0.01
20227679	-0.01	-0.01
20227675	-0.01	-0.01
20227673	-0.01	-0.01
20227672	-0.01	-0.01
20227671	-0.01	-0.01
20227670	0.4	0.6
20227651	-0.01	-0.01
20227627	-0.01	-0.01
20215601	0.5	0.5
20227561	-0.01	-0.01
20227626	-0.01	-0.01
20226777	0.55	0.45
20227604	-0.01	-0.01
20227614	-0.01	-0.01
20209870	-0.01	-0.01
20225882	-0.01	-0.01
20210873	-0.01	-0.01
20210965	-0.01	-0.01
20227392	-0.01	-0.01
20211244	0.61	0.39
20226884	-0.01	-0.01
20193128	-0.01	-0.01
20227597	-0.01	-0.01
20227596	0.33	0.67
20227574	-0.01	-0.01
20227575	-0.01	-0.01
20227590	-0.01	-0.01
20227373	-0.01	-0.01
20227572	-0.01	-0.01
20227557	-0.01	-0.01
20227552	-0.01	-0.01
20227523	-0.01	-0.01
20210458	-0.01	-0.01
20227367	-0.01	-0.01
20227223	-0.01	-0.01
20227125	-0.01	-0.01
20227381	-0.01	-0.01
20227124	-0.01	-0.01
20227138	-0.01	-0.01
20227380	-0.01	-0.01
20227533	-0.01	-0.01
20227517	-0.01	-0.01
20227516	-0.01	-0.01
20226799	-0.01	-0.01
20226823	0.4	0.6
20211596	0.4	0.6
20201046	-0.01	-0.01
20227364	-0.01	-0.01
20227365	-0.01	-0.01
20227372	-0.01	-0.01
20209137	-0.01	-0.01
20223611	-0.01	-0.01
20227502	-0.01	-0.01
20227469	-0.01	-0.01
20227182	-0.01	-0.01
20227467	-0.01	-0.01
20227499	0.62	0.38
20226215	-0.01	-0.01
20216638	-0.01	-0.01
20208190	-0.01	-0.01
20212585	-0.01	-0.01
20227498	-0.01	-0.01
20212173	-0.01	-0.01
20209638	-0.01	-0.01
20209136	-0.01	-0.01
20208831	-0.01	-0.01
20202090	-0.01	-0.01
20202283	-0.01	-0.01
20206934	-0.01	-0.01
20200830	-0.01	-0.01
20208167	-0.01	-0.01
20204704	-0.01	-0.01
20215684	-0.01	-0.01
20209290	-0.01	-0.01
20206832	-0.01	-0.01
20201695	-0.01	-0.01
20227495	-0.01	-0.01
20226957	0.33	0.67
20227458	-0.01	-0.01
20227456	-0.01	-0.01
20227490	-0.01	-0.01
20226735	0.06	0.94
20227366	-0.01	-0.01
20217160	-0.01	-0.01
20226751	0.11	0.89
20227370	-0.01	-0.01
20227349	-0.01	-0.01
20227348	-0.01	-0.01
20227371	-0.01	-0.01
20227475	-0.01	-0.01
20227474	-0.01	-0.01
20227472	-0.01	-0.01
20227471	-0.01	-0.01
20203463	-0.01	-0.01
20227453	-0.01	-0.01
20227374	-0.01	-0.01
20227443	-0.01	-0.01
20226864	0	1
20225730	-0.01	-0.01
20227444	-0.01	-0.01
20226380	0.44	0.56
20226568	0.48	0.52
20217205	-0.01	-0.01
20225331	-0.01	-0.01
20227439	-0.01	-0.01
20227450	-0.01	-0.01
20227420	-0.01	-0.01
20211110	-0.01	-0.01
20227432	-0.01	-0.01
20225892	0.92	0.08
20227400	-0.01	-0.01
20227401	-0.01	-0.01
20226676	-0.01	-0.01
20227431	-0.01	-0.01
20226510	0.67	0.33
20217495	1	0
20226185	-0.01	-0.01
20211792	0.43	0.57
20227413	-0.01	-0.01
20226365	0.22	0.78
20227410	-0.01	-0.01
20218685	0.5	0.5
20227190	-0.01	-0.01
20227393	-0.01	-0.01
20227391	-0.01	-0.01
20226758	-0.01	-0.01
20227003	-0.01	-0.01
20227000	-0.01	-0.01
20227002	-0.01	-0.01
20217162	-0.01	-0.01
20227346	-0.01	-0.01
20227363	-0.01	-0.01
20227345	-0.01	-0.01
20227362	-0.01	-0.01
20225196	-0.01	-0.01
20224755	-0.01	-0.01
20217391	0.4	0.6
20209934	-0.01	-0.01
20212366	-0.01	-0.01
20227360	-0.01	-0.01
20227344	-0.01	-0.01
20227343	-0.01	-0.01
20227110	-0.01	-0.01
20226201	0.14	0.86
20227359	-0.01	-0.01
20227340	0.44	0.56
20225075	-0.01	-0.01
20227336	-0.01	-0.01
20225020	-0.01	-0.01
20224835	-0.01	-0.01
20227351	-0.01	-0.01
20227334	-0.01	-0.01
20227350	-0.01	-0.01
20227333	0.47	0.53
20225057	0.13	0.87
20226194	0.39	0.61
20227121	-0.01	-0.01
20227119	-0.01	-0.01
20227120	-0.01	-0.01
20226970	-0.01	-0.01
20226892	-0.01	-0.01
20227193	-0.01	-0.01
20227117	-0.01	-0.01
20227135	-0.01	-0.01
20227118	-0.01	-0.01
20227134	-0.01	-0.01
20226953	-0.01	-0.01
20226314	-0.01	-0.01
20227113	-0.01	-0.01
20223460	-0.01	-0.01
20225860	-0.01	-0.01
20227320	-0.01	-0.01
20227318	-0.01	-0.01
20227303	-0.01	-0.01
20227317	-0.01	-0.01
20227316	-0.01	-0.01
20227315	-0.01	-0.01
20227299	-0.01	-0.01
20227312	0	1
20227311	-0.01	-0.01
20227310	-0.01	-0.01
20227289	-0.01	-0.01
20227297	-0.01	-0.01
20227287	-0.01	-0.01
20227294	-0.01	-0.01
20227286	-0.01	-0.01
20227267	-0.01	-0.01
20227277	-0.01	-0.01
20227276	-0.01	-0.01
20227264	-0.01	-0.01
20227275	-0.01	-0.01
20227263	-0.01	-0.01
20227262	-0.01	-0.01
20227261	-0.01	-0.01
20211092	0.38	0.62
20227273	-0.01	-0.01
20227260	-0.01	-0.01
20227272	-0.01	-0.01
20227271	-0.01	-0.01
20227270	0.75	0.25
20227259	-0.01	-0.01
20227258	-0.01	-0.01
20227249	-0.01	-0.01
20227257	-0.01	-0.01
20227248	-0.01	-0.01
20227247	-0.01	-0.01
20227091	-0.01	-0.01
20227246	-0.01	-0.01
20227245	-0.01	-0.01
20227256	-0.01	-0.01
20227255	-0.01	-0.01
20227254	-0.01	-0.01
20227253	-0.01	-0.01
20227252	-0.01	-0.01
20226125	0.63	0.37
20227024	-0.01	-0.01
20227244	-0.01	-0.01
20227243	-0.01	-0.01
20227242	-0.01	-0.01
20227251	-0.01	-0.01
20227250	-0.01	-0.01
20227241	-0.01	-0.01
20227228	-0.01	-0.01
20227229	-0.01	-0.01
20227239	-0.01	-0.01
20227240	-0.01	-0.01
20196410	0.5	0.5
20212709	0.43	0.57
20227218	-0.01	-0.01
20226879	0.81	0.19
20227230	0.45	0.55
20227209	-0.01	-0.01
20227208	-0.01	-0.01
20227204	-0.01	-0.01
20227205	-0.01	-0.01
20227197	-0.01	-0.01
20225851	-0.01	-0.01
20211382	0.52	0.48
20227196	-0.01	-0.01
20210404	0.52	0.48
20227175	-0.01	-0.01
20210403	-0.01	-0.01
20226150	-0.01	-0.01
20227174	-0.01	-0.01
20227173	-0.01	-0.01
20227172	-0.01	-0.01
20211219	-0.01	-0.01
20226802	-0.01	-0.01
20208721	0.46	0.54
20226752	-0.01	-0.01
20226753	-0.01	-0.01
20227171	-0.01	-0.01
20224495	-0.01	-0.01
20225432	-0.01	-0.01
20227170	-0.01	-0.01
20226034	0.29	0.71
20225609	-0.01	-0.01
20227150	-0.01	-0.01
20200622	-0.01	-0.01
20227141	-0.01	-0.01
20225789	-0.01	-0.01
20226903	-0.01	-0.01
20226719	-0.01	-0.01
20227127	-0.01	-0.01
20227116	-0.01	-0.01
20227115	-0.01	-0.01
20227133	-0.01	-0.01
20226902	-0.01	-0.01
20227095	-0.01	-0.01
20227094	-0.01	-0.01
20227093	-0.01	-0.01
20201173	0.66	0.34
20227092	-0.01	-0.01
20227062	-0.01	-0.01
20209403	-0.01	-0.01
20227061	-0.01	-0.01
20225216	-0.01	-0.01
20209631	0.1	0.9
20225847	-0.01	-0.01
20226956	-0.01	-0.01
20226716	-0.01	-0.01
20225290	-0.01	-0.01
20226914	-0.01	-0.01
20226904	-0.01	-0.01
20226386	-0.01	-0.01
20224577	-0.01	-0.01
20223750	-0.01	-0.01
20224592	-0.01	-0.01
20226436	-0.01	-0.01
20224969	-0.01	-0.01
20226824	-0.01	-0.01
20224984	-0.01	-0.01
20226433	-0.01	-0.01
20224384	-0.01	-0.01
20226432	-0.01	-0.01
20225212	-0.01	-0.01
20225424	-0.01	-0.01
20224353	-0.01	-0.01
20224340	-0.01	-0.01
20226322	-0.01	-0.01
20227060	-0.01	-0.01
20227076	-0.01	-0.01
20212347	-0.01	-0.01
20227059	-0.01	-0.01
20227074	-0.01	-0.01
20227058	-0.01	-0.01
20218242	-0.01	-0.01
20205221	-0.01	-0.01
20216042	-0.01	-0.01
20227057	-0.01	-0.01
20224247	0.38	0.62
20226292	1	0
20225555	0.34	0.66
20224704	0	1
20227042	-0.01	-0.01
20227041	-0.01	-0.01
20210870	-0.01	-0.01
20227008	-0.01	-0.01
20183772	0.46	0.54
20227007	-0.01	-0.01
20227006	-0.01	-0.01
20227001	-0.01	-0.01
20227038	-0.01	-0.01
20227035	-0.01	-0.01
20212262	-0.01	-0.01
20226508	-0.01	-0.01
20226998	-0.01	-0.01
20227032	-0.01	-0.01
20226997	-0.01	-0.01
20227031	-0.01	-0.01
20227027	-0.01	-0.01
20227026	-0.01	-0.01
20227025	-0.01	-0.01
20227023	-0.01	-0.01
20226993	-0.01	-0.01
20227017	-0.01	-0.01
20227016	-0.01	-0.01
20227012	0.1	0.9
20226988	-0.01	-0.01
20224329	-0.01	-0.01
